customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
29,200000,3,2.0,0,1,15000,10.37,9,1,5,1
31,200000,3,5.0,2,1,15000,11.36,1,1,8,1
28,200000,3,2.0,5,2,15000,11.72,8,2,10,1
32,230000,3,0.0,2,0,15000,5.99,2,1,5,1
33,30000,0,1.0,3,0,5000,11.011821205538963,3,1,9,1
34,30000,3,2.0,2,1,14975,12.53,4,0,10,0
30,30000,0,3.0,1,0,5100,7.9,3,1,8,1
28,30000,3,13.0,4,1,14800,11.14,8,0,5,0
32,50000,3,1.0,3,1,14800,10.83,2,1,5,1
28,68000,3,2.0,1,1,14800,9.99,8,1,9,1
30,42000,3,4.0,0,1,14750,11.011821205538963,3,0,7,0
32,30000,0,6.0,5,0,10000,7.51,2,1,9,1
34,30000,0,4.0,0,0,4300,7.9,4,1,5,1
27,37000,3,11.0,3,0,14700,5.99,7,1,9,1
27,30000,3,2.0,1,1,2000,11.49,7,1,8,1
29,30000,3,0.0,0,1,2000,10.75,9,1,7,1
28,30225,3,7.0,4,1,2000,12.42,8,1,6,1
35,30000,0,2.0,1,0,3300,5.99,5,1,6,1
31,33000,3,1.0,0,0,2000,5.79,1,0,5,0
30,33000,3,2.0,5,1,2000,11.011821205538963,3,1,8,1
31,40000,3,3.0,3,1,2000,10.37,1,1,7,1
27,40000,3,9.0,0,1,2000,10.75,7,1,6,1
27,51000,3,1.0,2,0,2000,7.74,7,1,6,1
30,51600,3,12.0,0,1,2000,9.99,3,1,5,1
29,51996,3,2.0,0,2,2000,13.72,9,2,6,1
29,54000,3,1.0,2,1,2000,10.01,9,1,7,1
31,50000,3,15.0,4,0,2000,5.42,1,1,8,1
28,50000,3,2.0,3,3,2000,16.89,8,0,7,0
32,30000,0,0.0,5,0,9000,5.42,2,1,9,1
33,57500,3,2.0,0,1,2000,11.011821205538963,3,1,5,1
35,59000,3,11.0,0,2,2000,13.48,5,2,7,1
27,60000,3,2.0,2,1,2000,9.91,7,1,9,1
28,60000,3,3.0,1,1,2000,11.011821205538963,8,1,6,1
28,54000,3,1.0,3,3,2000,14.42,8,0,7,0
29,30000,0,3.0,1,1,4000,11.011821205538963,9,1,6,1
30,30000,0,1.0,5,0,10000,6.99,3,1,5,1
29,68500,3,4.0,0,0,2000,11.011821205538963,9,1,9,1
30,68803,3,3.0,3,0,2000,6.17,3,1,10,1
32,30000,0,16.0,1,0,7000,6.99,2,1,6,1
27,69000,3,1.0,3,0,2000,6.99,7,1,5,1
30,69996,3,0.0,1,1,2000,10.65,3,1,9,1
35,30000,0,3.0,0,0,2975,5.99,5,1,5,1
35,70000,3,2.0,1,2,2000,13.72,5,1,7,1
31,30000,0,3.0,4,0,9450,8.49,1,1,8,1
29,72000,3,13.0,0,3,2000,14.59,9,2,8,0
35,80000,3,7.0,5,2,2000,12.99,5,2,9,1
31,30000,0,5.0,3,3,4000,15.62,1,2,7,0
34,80000,3,2.0,4,1,2000,10.36,4,1,7,1
29,80004,3,12.0,4,1,2000,9.76,9,1,10,1
27,85000,3,0.0,0,2,2000,14.22,7,2,9,1
31,86000,3,0.0,4,0,2000,5.99,1,1,5,1
29,102400,3,2.0,2,1,2000,8.88,9,1,7,1
31,118000,3,0.0,4,3,2000,16.89,1,0,8,0
34,30000,2,0.0,3,0,6000,7.29,4,1,9,1
33,132444,3,4.0,1,1,2000,11.36,3,1,9,1
35,30000,0,3.0,2,2,10000,13.43,5,1,7,1
31,30000,3,1.0,2,1,2050,8.88,1,0,7,0
29,60000,3,13.0,4,2,2075,15.23,9,1,7,1
33,30000,2,1.0,5,2,5000,12.68,3,2,10,1
30,12500,3,0.0,4,3,2100,12.49,3,2,7,0
33,14400,3,0.0,5,3,2100,15.21,3,2,10,0
34,21000,3,2.0,3,0,2100,7.88,4,1,8,1
29,31632,3,2.0,4,1,2100,11.011821205538963,9,1,6,1
27,33500,3,0.0,3,1,2100,12.21,7,1,9,1
29,30000,0,3.0,5,0,6000,5.79,9,1,8,1
27,39000,3,3.0,0,1,2100,11.011821205538963,7,1,6,1
32,51996,3,6.0,3,2,2100,11.011821205538963,2,2,7,1
28,30000,0,8.0,0,0,3000,7.29,8,1,5,1
33,30000,0,17.0,2,0,10000,5.79,3,1,6,1
28,35000,3,6.0,5,2,2125,15.27,8,1,6,1
28,20000,3,0.0,3,1,2150,10.37,8,1,6,1
27,24000,3,1.0,3,2,2150,14.72,7,1,7,1
34,30000,3,3.0,4,0,14000,8.9,4,1,7,1
27,30548,3,0.0,4,0,14000,7.88,7,1,5,1
30,33200,3,4.0,5,0,14000,7.29,3,2,10,1
28,33600,3,9.0,1,2,14000,11.011821205538963,8,2,5,0
27,35000,3,0.0,4,2,14000,14.27,7,2,8,0
28,29000,3,8.0,2,1,14000,11.99,8,0,9,0
34,36000,3,5.0,0,0,14000,7.51,4,2,6,0
35,37000,3,5.0,0,0,14000,7.88,5,2,8,0
30,40000,3,2.0,3,2,14000,12.73,3,0,8,0
27,34000,3,4.0,3,4,14000,19.82,7,0,10,0
28,40000,3,2.0,4,1,14000,11.89,8,0,5,0
29,40404,3,4.0,5,0,14000,8.49,9,2,10,1
28,30000,2,1.0,2,2,7500,12.98,8,1,8,1
29,14400,3,4.0,0,0,2200,5.99,9,2,10,1
34,30000,0,5.0,5,0,14000,7.51,4,1,8,1
29,17004,3,8.0,2,0,2200,9.32,9,1,5,1
28,30000,0,4.0,1,0,3000,6.76,8,1,9,1
31,30000,3,4.0,3,0,2200,7.49,1,1,10,1
31,38400,3,3.0,1,2,2200,13.06,1,2,10,1
35,40000,3,2.0,3,1,2200,11.011821205538963,5,1,10,1
31,42000,3,2.0,0,0,2200,9.63,1,2,8,0
27,39500,3,0.0,3,3,2200,11.011821205538963,7,2,8,0
32,44004,3,5.0,3,3,2200,15.65,2,0,5,0
30,52416,3,13.0,3,1,2200,10.99,3,1,8,1
27,70000,3,8.0,2,1,2200,10.74,7,1,8,1
30,30000,2,14.0,4,0,5000,7.14,3,1,7,1
28,80000,3,5.0,0,1,2200,9.99,8,1,6,1
28,30000,0,3.0,3,2,6000,13.98,8,2,8,1
34,120000,3,0.0,0,0,2200,7.51,4,0,5,0
27,15600,3,1.0,2,3,2250,18.25,7,0,6,0
28,18000,3,0.0,3,0,2250,8.49,8,1,9,1
30,42000,3,0.0,5,1,2250,8.88,3,1,8,1
27,48000,3,5.0,0,1,2250,11.011821205538963,7,1,7,1
28,42000,3,7.0,3,0,2250,6.99,8,1,8,1
33,30000,0,8.0,5,0,12000,7.14,3,1,5,1
28,37152,3,12.0,1,3,2300,13.17,8,1,7,1
30,39000,3,1.0,3,0,2300,8.59,3,1,8,1
29,62000,3,4.0,0,2,2300,13.43,9,2,6,0
32,60000,3,3.0,3,1,2375,11.83,2,1,7,1
35,71004,3,0.0,5,1,2375,9.25,5,1,9,1
34,30000,0,6.0,3,1,4650,11.011821205538963,4,1,8,1
31,12000,3,2.0,1,1,2400,11.71,1,0,10,0
28,12000,3,0.0,4,2,2400,12.68,8,2,8,0
31,12252,3,15.0,4,2,2400,11.011821205538963,1,2,10,0
27,18000,3,2.0,3,1,2400,10.65,7,1,6,1
34,18000,3,4.0,3,2,2400,14.79,4,1,10,1
29,30000,0,0.0,5,2,6600,13.85,9,1,8,1
29,30000,0,2.0,0,1,1600,10.25,9,1,9,1
30,21360,3,1.0,5,1,2400,10.25,3,1,9,1
31,22800,3,3.0,2,0,2400,8.49,1,1,8,1
33,30000,0,1.0,1,1,12250,11.36,3,1,8,1
30,30000,0,3.0,5,0,5000,11.011821205538963,3,1,10,1
29,23520,3,0.0,4,1,2400,10.36,9,1,6,1
34,24000,3,3.0,4,2,2400,13.11,4,2,5,1
32,30000,0,2.0,1,3,6000,15.31,2,2,8,1
33,30000,3,2.0,5,1,2400,9.91,3,1,5,1
29,30000,0,2.0,3,0,6500,8.59,9,1,10,1
28,30000,3,5.0,4,1,2400,9.25,8,1,6,1
27,30000,2,4.0,5,1,5000,11.011821205538963,7,1,5,1
31,30988,3,0.0,0,2,2400,13.47,1,2,5,1
28,31000,3,6.0,4,1,2400,11.49,8,1,6,1
30,31200,3,7.0,3,3,2400,16.49,3,2,6,1
33,34000,3,5.0,5,1,2400,11.99,3,1,9,1
31,34000,3,2.0,3,1,2400,12.21,1,1,5,1
27,35000,3,2.0,5,1,2400,11.011821205538963,7,1,9,1
30,29004,3,13.0,3,3,2400,17.93,3,2,7,0
32,30000,2,4.0,3,3,3000,15.65,2,2,6,1
27,30000,3,4.0,3,3,2400,17.49,7,2,10,0
27,30069,3,0.0,0,3,2400,15.99,7,2,9,0
28,37500,3,10.0,4,0,2400,7.66,8,1,5,1
27,38400,3,6.0,3,1,2400,10.65,7,1,6,1
30,39000,3,1.0,0,1,2400,10.99,3,1,7,1
35,39800,3,5.0,0,1,2400,11.71,5,1,10,1
31,39996,3,4.0,3,1,2400,11.011821205538963,1,1,9,1
30,40000,3,6.0,3,0,2400,8.49,3,1,10,1
30,34000,3,0.0,3,3,2400,15.57,3,2,5,0
34,40000,3,1.0,0,0,2400,9.32,4,2,7,0
28,35000,3,4.0,0,0,2400,7.29,8,2,9,1
28,30000,0,2.0,3,0,10500,8.94,8,1,8,1
34,30000,0,4.0,1,0,7300,9.32,4,1,9,1
29,30000,0,2.0,2,2,8000,12.84,9,1,8,1
32,42000,3,3.0,4,1,2400,9.62,2,1,7,1
27,42000,3,3.0,5,0,2400,6.54,7,2,10,1
31,43812,3,2.0,3,2,2400,14.35,1,1,5,1
32,45000,3,3.0,4,1,2400,12.42,2,1,6,1
29,45000,3,5.0,3,2,2400,11.011821205538963,9,1,6,1
30,40800,3,7.0,4,1,2400,11.49,3,0,9,0
34,47652,3,6.0,5,2,2400,13.22,4,2,5,1
29,30000,0,7.0,0,2,1500,13.16,9,1,8,1
34,42000,3,3.0,0,3,2400,13.8,4,2,10,0
34,50000,3,0.0,5,0,2400,11.011821205538963,4,1,9,1
34,50000,3,1.0,1,2,2400,13.49,4,2,9,1
31,50000,3,0.0,4,2,2400,11.03,1,2,8,1
30,52800,3,4.0,4,1,2400,9.62,3,1,7,1
29,30000,0,0.0,0,0,15000,9.63,9,1,8,1
27,60000,3,3.0,5,0,2400,7.49,7,1,6,1
27,60500,3,6.0,3,1,2400,12.69,7,1,8,1
28,30000,0,4.0,0,2,7500,11.78,8,1,7,1
29,69996,3,0.0,1,1,2400,11.11,9,1,6,1
28,70000,3,4.0,2,1,2400,10.65,8,1,7,1
34,70000,3,19.0,3,1,2400,11.99,4,1,7,1
34,72000,3,17.0,3,2,2400,13.16,4,1,8,1
27,77700,3,5.0,3,2,2400,11.011821205538963,7,2,5,1
30,82500,3,5.0,5,0,2400,8.9,3,1,5,1
29,90050,3,3.0,2,2,2400,13.49,9,2,9,1
31,78100,3,4.0,3,0,2425,5.42,1,1,10,1
28,86400,3,1.0,2,1,2425,11.49,8,1,8,1
31,30000,0,15.0,0,3,11225,13.62,1,2,6,0
28,66000,3,12.0,4,3,2475,15.05,8,2,8,0
30,30000,0,1.0,1,2,12000,10.59,3,2,6,1
27,75800,3,0.0,1,0,2475,6.54,7,1,8,1
31,30016,2,3.0,2,0,11000,8.94,1,1,10,1
29,54000,3,2.0,2,1,13575,11.71,9,0,10,0
27,37200,3,0.0,3,2,13500,10.78,7,0,6,0
34,30144,0,3.0,1,2,18000,12.84,4,2,10,1
28,30422,2,12.0,4,0,5000,8.49,8,1,9,1
29,64402,3,1.0,0,0,13500,7.49,9,1,8,1
35,74984,3,2.0,5,0,13500,7.29,5,1,9,1
27,75805,3,1.0,0,3,13450,16.32,7,0,8,0
35,30720,0,4.0,5,0,6000,7.49,5,1,7,1
27,118000,3,1.0,4,3,13425,15.99,7,2,10,0
28,62040,3,0.0,4,2,13400,13.06,8,2,6,1
31,43000,3,15.0,3,1,13350,12.42,1,0,6,0
31,30792,0,15.0,2,0,5000,8.32,1,1,9,1
33,25200,3,1.0,5,0,13250,7.66,3,2,6,1
33,30929,0,12.0,1,0,5300,7.68,3,1,7,1
28,35000,3,4.0,1,1,13250,10.65,8,0,7,0
31,29000,3,7.0,2,3,13250,17.58,1,0,6,0
29,30992,0,3.0,1,1,8000,11.58,9,0,9,0
30,45000,3,2.0,5,0,13250,7.9,3,2,10,1
29,46000,3,11.0,3,3,13250,17.27,9,2,6,0
29,30996,0,8.0,3,0,8875,7.66,9,1,9,1
32,30996,0,1.0,1,2,2400,13.8,2,2,7,1
31,88000,3,1.0,0,1,13225,12.42,1,1,7,1
29,28000,3,9.0,3,0,13200,6.17,9,1,10,1
34,40000,3,2.0,4,1,13200,12.42,4,0,8,0
34,40000,3,2.0,5,2,13200,11.011821205538963,4,2,6,0
27,31000,2,3.0,2,1,5500,10.65,7,1,7,1
32,70000,3,6.0,3,2,13200,13.49,2,1,6,1
29,31000,0,1.0,0,0,9950,7.9,9,1,6,1
30,31000,0,14.0,2,1,2400,10.65,3,0,5,0
28,31000,0,0.0,5,1,11300,9.91,8,1,5,1
34,90000,3,0.0,1,1,13200,10.74,4,1,5,1
31,31692,3,2.0,5,3,13150,13.24,1,2,5,0
32,31000,0,4.0,5,0,12000,5.42,2,1,6,1
33,51200,3,1.0,5,3,13075,16.7,3,2,8,0
32,31000,0,5.0,0,1,13000,11.011821205538963,2,0,8,0
34,92500,3,4.0,0,0,13050,7.66,4,0,5,0
34,31000,0,0.0,1,2,4200,13.72,4,2,7,1
31,25000,3,0.0,3,0,13000,8.9,1,1,7,1
31,27600,3,16.0,0,0,13000,6.54,1,2,9,0
28,29000,3,6.0,1,2,13000,14.26,8,2,8,0
27,30000,3,3.0,4,0,13000,7.88,7,1,10,1
28,33000,3,3.0,0,0,13000,7.9,8,2,6,1
35,31000,0,9.0,1,2,15000,13.16,5,1,9,1
30,36000,3,0.0,3,2,13000,13.61,3,0,8,0
34,31075,0,3.0,1,0,7400,7.51,4,1,6,1
29,30288,3,13.0,4,2,13000,14.35,9,0,8,0
27,37000,3,1.0,1,1,13000,9.91,7,0,10,0
31,37000,3,3.0,4,0,13000,6.92,1,1,6,1
27,37800,3,1.0,0,1,13000,11.83,7,0,5,0
27,31200,0,4.0,1,2,15000,14.27,7,2,10,1
28,33600,3,0.0,3,3,13000,14.61,8,0,8,0
27,40000,3,1.0,5,2,13000,13.48,7,0,7,0
31,36000,3,5.0,2,3,13000,20.3,1,2,5,0
27,45000,3,11.0,0,0,13000,8.94,7,2,6,1
27,46000,3,5.0,1,3,13000,14.59,7,2,10,1
30,47000,3,2.0,0,1,13000,9.63,3,1,5,1
27,47000,3,1.0,3,1,13000,10.99,7,1,5,1
33,44000,3,10.0,2,1,13000,9.91,3,0,6,0
35,21600,3,1.0,1,2,2500,14.35,5,2,8,1
29,21996,3,4.0,0,2,2500,13.11,9,2,8,0
27,22708,3,6.0,5,3,2500,14.84,7,2,8,0
27,24000,3,2.0,3,1,2500,10.65,7,1,9,1
32,24000,3,2.0,3,1,2500,10.37,2,1,5,1
27,31200,0,3.0,4,1,3600,11.48,7,1,7,1
27,31200,2,0.0,3,4,14000,18.09,7,2,6,0
27,31200,2,1.0,0,3,7000,16.35,7,2,10,0
32,24000,3,2.0,3,0,2500,7.74,2,1,9,1
27,31200,0,1.0,0,1,12300,12.53,7,1,10,1
27,31200,0,1.0,2,0,7500,7.74,7,1,8,1
31,25000,3,0.0,4,0,2500,7.4,1,1,6,1
27,25800,3,11.0,1,2,2500,11.011821205538963,7,2,5,1
28,26004,3,0.0,4,2,2500,13.99,8,2,8,1
27,26400,3,3.0,5,2,2500,13.23,7,2,10,1
31,31323,0,6.0,0,2,2500,13.22,1,0,5,0
27,26592,3,1.0,4,0,2500,7.14,7,1,6,1
27,31416,2,0.0,5,1,8000,11.12,7,1,5,1
29,28080,3,1.0,3,1,2500,10.99,9,1,8,1
34,31500,0,16.0,4,1,6000,11.011821205538963,4,1,8,1
34,28800,3,0.0,4,4,2500,21.36,4,0,9,0
27,30000,3,3.0,3,1,2500,11.14,7,1,5,1
31,31600,0,4.0,3,1,7500,11.36,1,1,10,1
29,32108,3,4.0,5,3,2500,15.68,9,2,5,0
32,31776,2,4.0,3,2,3400,13.16,2,1,8,1
32,36000,3,1.0,4,1,2500,10.0,2,1,6,1
27,31850,0,8.0,5,1,14125,10.65,7,1,8,1
31,30000,3,1.0,2,2,2500,13.57,1,2,8,0
33,32400,3,6.0,3,3,2500,15.33,3,2,10,0
35,33000,3,3.0,3,3,2500,15.62,5,2,7,0
32,39400,3,2.0,3,0,2500,7.14,2,1,9,1
31,39420,3,0.0,3,2,2500,15.27,1,2,8,1
27,40000,3,4.0,1,0,2500,6.99,7,1,5,1
30,40000,3,8.0,5,0,2500,5.79,3,2,10,1
31,40000,3,5.0,3,2,2500,13.23,1,2,5,1
34,42000,3,2.0,3,1,2500,10.59,4,1,6,1
28,42000,3,9.0,1,0,2500,8.49,8,1,8,1
28,32000,0,4.0,1,1,12000,12.69,8,0,10,0
29,32000,0,5.0,3,0,3100,7.51,9,0,5,0
27,32000,0,11.0,0,3,1000,16.29,7,2,10,0
27,44500,3,5.0,4,1,2500,11.99,7,1,10,1
31,39000,3,0.0,5,3,2500,14.09,1,0,5,0
30,39300,3,5.0,0,3,2500,16.29,3,2,10,0
27,39996,3,7.0,0,3,2500,15.65,7,0,8,0
28,46000,3,0.0,3,0,2500,6.91,8,1,8,1
29,46500,3,5.0,5,2,2500,13.92,9,2,9,1
27,47544,3,11.0,0,0,2500,7.88,7,1,5,1
28,48000,3,1.0,1,0,2500,8.49,8,1,5,1
32,50000,3,3.0,4,2,2500,13.49,2,1,7,1
29,32000,0,13.0,2,0,8000,5.99,9,1,7,1
31,50000,3,5.0,2,3,2500,17.04,1,2,10,1
30,32000,0,4.0,2,2,6625,14.79,3,1,10,1
32,52000,3,0.0,4,1,2500,8.88,2,1,10,1
33,53000,3,6.0,2,1,2500,9.99,3,1,7,1
34,54600,3,2.0,3,0,2500,7.88,4,1,8,1
28,54924,3,6.0,0,1,2500,11.14,8,1,6,1
30,57000,3,1.0,3,2,2500,11.011821205538963,3,1,9,1
34,32000,0,12.0,2,0,2275,6.17,4,1,6,1
27,56000,3,1.0,0,2,2500,11.72,7,0,5,0
31,32000,0,3.0,0,1,6000,11.86,1,1,8,1
31,32000,0,0.0,3,2,2000,13.61,1,2,6,1
29,68004,3,2.0,1,2,2500,12.99,9,2,9,1
27,69000,3,11.0,5,0,2500,7.14,7,1,8,1
30,70000,3,4.0,5,1,2500,10.36,3,1,7,1
27,72000,3,11.0,5,2,2500,14.35,7,1,6,1
29,73000,3,7.0,0,2,2500,14.35,9,2,9,1
28,75000,3,12.0,3,1,2500,11.99,8,1,9,1
29,76320,3,8.0,1,2,2500,12.61,9,2,10,1
28,32000,0,5.0,4,0,8500,7.51,8,1,6,1
34,87000,3,0.0,1,0,2500,7.14,4,1,5,1
29,32000,0,2.0,5,0,12000,7.88,9,1,6,1
31,95000,3,2.0,3,2,2500,13.72,1,1,5,1
27,95800,3,1.0,0,1,2500,11.58,7,1,9,1
27,84000,3,0.0,5,3,2500,14.59,7,0,9,0
32,115000,3,1.0,2,1,2500,11.89,2,1,6,1
32,119004,3,0.0,2,0,2500,11.011821205538963,2,1,10,1
29,120000,3,5.0,0,2,2500,14.22,9,2,6,1
27,32000,0,0.0,5,0,9850,8.94,7,1,5,1
27,15600,3,11.0,2,1,2800,10.65,7,0,5,0
27,32000,0,2.0,2,1,14000,11.89,7,1,7,1
32,24000,3,7.0,0,1,2800,10.99,2,1,9,1
27,24000,3,0.0,4,1,2800,10.95,7,1,10,1
33,25000,3,6.0,4,0,2800,9.32,3,1,7,1
27,32000,1,10.0,1,2,15000,11.011821205538963,7,0,7,0
32,32000,2,2.0,5,2,4000,10.78,2,2,5,1
30,30000,3,6.0,3,2,2800,12.68,3,2,7,1
27,12000,3,2.0,4,2,2850,13.61,7,2,5,0
33,32004,0,4.0,4,1,6000,10.74,3,1,7,1
28,115000,3,0.0,5,0,2850,6.54,8,1,9,1
27,17000,3,6.0,4,1,2875,11.71,7,0,10,0
30,32004,2,4.0,5,0,5500,8.0,3,1,9,1
28,10000,3,12.0,1,1,3000,11.011821205538963,8,0,8,0
28,13200,3,0.0,3,1,3000,10.99,8,0,6,0
35,14400,3,1.0,2,1,3000,11.011821205538963,5,0,7,0
32,14400,3,7.0,4,2,3000,13.98,2,2,8,0
33,14400,3,2.0,3,1,3000,11.83,3,0,5,0
31,32400,0,14.0,2,0,3000,7.49,1,1,10,1
27,15000,3,2.0,1,2,3000,13.23,7,0,7,0
33,15500,3,1.0,3,0,3000,7.51,3,1,5,1
29,32400,0,2.0,3,1,10625,11.011821205538963,9,1,5,1
30,32400,0,13.0,5,1,6500,11.011821205538963,3,1,5,1
31,16000,3,1.0,1,2,3000,13.85,1,2,6,0
29,32400,0,0.0,0,2,4000,12.98,9,2,6,1
35,16800,3,0.0,2,0,3000,5.42,5,0,7,0
31,16800,3,0.0,2,2,3000,14.26,1,2,7,0
31,32400,0,4.0,5,2,7500,13.48,1,1,5,1
28,17573,3,1.0,3,0,3000,7.37,8,1,8,1
29,18000,3,2.0,2,1,3000,12.69,9,0,8,0
28,32468,0,12.0,5,0,6000,7.51,8,1,5,1
31,32496,0,2.0,4,1,1800,9.63,1,1,10,1
31,32500,0,4.0,3,0,8975,6.62,1,1,10,1
28,32500,0,12.0,1,0,5000,7.14,8,1,7,1
35,19200,3,4.0,3,3,3000,16.4,5,2,7,0
28,19992,3,12.0,1,0,3000,7.14,8,1,9,1
30,20000,3,1.0,4,1,3000,11.49,3,0,8,0
28,20000,3,3.0,5,2,3000,11.011821205538963,8,2,6,1
32,32678,0,10.0,0,2,3075,15.23,2,1,6,1
31,21000,3,13.0,1,3,3000,15.28,1,2,8,1
35,21600,3,0.0,0,2,3000,14.35,5,1,9,1
31,32904,0,15.0,5,2,3000,11.011821205538963,1,1,5,1
34,23000,3,4.0,3,1,3000,11.49,4,1,6,1
29,33000,0,1.0,5,3,7100,16.77,9,1,7,1
33,23004,3,6.0,4,2,3000,13.43,3,2,5,1
27,23004,3,6.0,1,4,3000,17.8,7,2,10,1
32,30000,3,4.0,4,2,3000,13.49,2,2,6,1
33,33000,0,3.0,1,1,4000,12.69,3,1,8,1
33,33000,0,6.0,2,0,6000,6.03,3,1,5,1
27,33000,0,7.0,5,1,4800,10.65,7,1,10,1
31,30000,3,2.0,4,1,3000,10.95,1,1,8,1
35,30000,3,2.0,1,2,3000,12.53,5,2,5,1
28,30500,3,4.0,3,0,3000,9.63,8,1,8,1
34,30857,3,6.0,5,2,3000,13.06,4,0,9,0
28,31000,3,2.0,4,1,3000,10.0,8,1,7,1
27,31200,3,2.0,4,1,3000,10.99,7,1,6,1
29,31200,3,0.0,4,2,3000,11.011821205538963,9,2,6,1
31,31400,3,7.0,4,2,3000,11.011821205538963,1,0,10,0
34,31704,3,2.0,5,1,3000,11.49,4,1,8,1
30,33000,0,2.0,0,0,6000,8.49,3,1,8,1
34,32000,3,9.0,3,3,3000,14.59,4,2,7,1
30,33000,0,3.0,1,1,5600,10.59,3,1,9,1
30,32796,3,8.0,3,1,3000,11.49,3,1,7,1
27,33600,3,1.0,3,2,3000,13.49,7,2,9,1
29,33600,3,2.0,5,3,3000,15.99,9,0,8,0
33,34320,3,1.0,0,3,3000,14.11,3,0,5,0
31,34580,3,3.0,4,1,3000,11.49,1,0,6,0
27,35000,3,0.0,0,0,3000,8.49,7,2,10,1
27,35000,3,0.0,0,1,3000,11.011821205538963,7,1,8,1
29,35500,3,3.0,3,1,3000,11.86,9,1,9,1
29,30000,3,3.0,0,2,3000,11.011821205538963,9,2,6,0
32,33000,0,2.0,3,0,5000,6.17,2,1,7,1
31,36000,3,5.0,0,1,3000,9.91,1,1,7,1
27,33000,0,6.0,5,0,12000,7.51,7,1,7,1
29,36000,3,7.0,0,1,3000,10.99,9,1,10,1
35,36000,3,1.0,1,0,3000,5.42,5,1,5,1
31,30000,3,0.0,0,1,3000,10.08,1,0,10,0
27,36000,3,11.0,3,0,3000,8.0,7,1,9,1
28,37090,3,2.0,3,1,3000,11.12,8,1,8,1
29,37440,3,2.0,3,0,3000,5.42,9,1,8,1
29,31440,3,0.0,4,2,3000,11.34,9,2,6,0
31,31800,3,6.0,0,3,3000,15.62,1,2,9,0
33,38000,3,3.0,4,2,3000,15.23,3,2,10,1
29,33000,0,5.0,5,1,4200,11.36,9,1,9,1
27,38000,3,5.0,3,0,3000,7.49,7,1,8,1
32,38052,3,16.0,5,1,3000,11.49,2,1,6,1
28,38400,3,0.0,4,1,3000,9.25,8,1,10,1
27,38500,3,1.0,5,1,3000,11.48,7,1,10,1
28,38688,3,2.0,1,2,3000,12.73,8,2,8,1
28,39000,3,0.0,1,0,3000,7.9,8,1,7,1
30,33000,0,0.0,0,2,3000,11.66,3,1,8,1
29,33000,0,2.0,4,0,16000,8.63,9,1,7,1
28,34000,3,4.0,4,1,3000,10.65,8,0,10,0
33,40000,3,6.0,5,0,3000,5.42,3,2,10,1
28,34000,3,3.0,3,1,3000,10.37,8,0,10,0
30,40000,3,5.0,3,0,3000,7.14,3,1,7,1
28,34000,3,1.0,4,3,3000,15.7,8,2,10,0
27,40000,3,3.0,4,0,3000,7.05,7,1,8,1
31,33225,0,13.0,4,1,13500,10.59,1,1,6,1
27,33267,0,5.0,2,1,3200,12.18,7,1,6,1
27,43000,3,11.0,4,1,3000,10.99,7,1,7,1
28,43200,3,1.0,3,0,3000,7.49,8,1,9,1
29,37200,3,3.0,0,3,3000,19.29,9,2,5,0
32,33280,0,6.0,2,1,2400,10.59,2,1,10,1
30,43500,3,0.0,1,1,3000,12.42,3,1,10,1
27,44000,3,11.0,5,3,3000,18.39,7,2,7,1
30,33300,0,2.0,3,0,1600,7.4,3,1,5,1
28,33400,0,12.0,2,0,16700,7.66,8,1,9,1
34,45000,3,2.0,3,1,3000,11.11,4,1,7,1
32,45000,3,3.0,4,2,3000,12.61,2,1,7,1
30,45000,3,0.0,3,1,3000,10.62,3,1,10,1
29,39000,3,2.0,4,3,3000,16.7,9,2,7,0
32,39314,3,16.0,0,2,3000,15.23,2,0,7,0
29,45996,3,6.0,1,1,3000,9.76,9,1,7,1
34,33600,0,4.0,1,1,6000,10.99,4,1,6,1
30,40750,3,2.0,0,3,3000,15.28,3,0,10,0
27,47000,3,6.0,4,1,3000,10.74,7,1,5,1
29,47000,3,0.0,3,1,3000,10.25,9,1,7,1
33,41277,3,3.0,1,1,3000,10.0,3,0,8,0
33,33600,2,3.0,5,2,9500,12.99,3,1,8,1
28,33600,0,12.0,3,0,3000,5.42,8,1,5,1
27,33600,2,5.0,1,0,5400,5.42,7,1,6,1
29,48000,3,11.0,5,0,3000,5.42,9,1,5,1
34,48000,3,4.0,5,1,3000,11.83,4,1,10,1
32,48750,3,5.0,0,2,3000,13.49,2,1,7,1
28,48876,3,5.0,4,3,3000,14.59,8,1,8,1
30,48996,3,2.0,1,1,3000,10.36,3,1,10,1
30,33600,0,5.0,1,0,9000,6.91,3,1,6,1
27,49000,3,3.0,4,3,3000,14.96,7,2,8,1
29,33600,0,0.0,2,1,6000,11.12,9,1,7,1
29,50000,3,6.0,3,0,3000,7.29,9,1,6,1
31,33600,0,3.0,5,0,7000,7.14,1,1,9,1
28,50000,3,2.0,0,1,3000,10.37,8,1,9,1
31,33600,0,15.0,4,0,6500,7.14,1,1,8,1
30,33600,0,12.0,2,2,3000,13.48,3,1,9,1
35,50000,3,1.0,1,0,3000,7.88,5,1,8,1
29,33600,0,3.0,3,1,12000,11.83,9,1,6,1
31,33600,0,1.0,2,1,15250,12.53,1,1,6,1
